id,title_fa,title_en,code,parent_id
10088,لوازم جانبی و اکسسوری عینک,Kids Glasses Accessories,kids-glass-accessories,11023
10090,مینی دامپر,Mini Dumper,mini-dumper,10700
10091,مخزن آب,Water Tank,water-tank,8337
10092,موتور و الکتروموتور,Motor,motor,8743
10093,گلیم فرش,Carpet Kilim,carpet-kilim,10634
10094,سموم گیاهی و جانوری,Plant and Animal Pesticides,plant-and-animal-pesticides,10701
10095,ابزار کار هنری و دستی,Artwork Tools,artwork-tools,6451
10096,چرخ سفالگری,Pottery wheel,pottery-wheel,10095
10097,لگینگ زنانه,Women Legging,women-legging,9282
10098,رستر قهوه,coffee roaster,coffee-roaster,5854
10099,لوازم جانبی تصفیه‌آب و آبسردکن,Water Purifier Accessories,water-purifier-accessories,5854
10100,تجهیزات سوارکاری,Riding Accessories,riding-accessories,11227
10101,قطعات یدکی کالای دیجیتال,Digital Spare Parts,digital-spare-parts,6061
10102,گل طبیعی,Natural Flowers,natural-flowers,8895
10103,شاخه گل,Natural Flower,natural-flower,10102
10105,سبد گل,Flower Basket,flower-basket,10102
10106,جعبه گل,Flower Box,flower-box,10102
10109,قطعات یدکی ماشین آلات صنعتی,Spare Sarts for Industrial Machine,spare-parts-for-industrial-machinery,8743
10110,تجهیزات موتوری ماشین آلات صنعتی,Motor Equipment of Industrial Machines,motor-equipment-of-industrial-machines,10109
10111,تجهیزات هیدرولیکی ماشین آلات صنعتی,Hydraulic Equipment of Industrial Machines,hydraulic-equipment-of-industrial-machines,10109
10113,تجهیزات مصرفی ماشین آلات صنعتی,Consumable Equipment of Industrial Machines,consumable-equipment-of-industrial-machines,10109
10114,تجهیزات برقی ماشین آلات صنعتی,Electrical Equipment of Industrial Machines,electrical-equipment-of-industrial-machines,10109
10115,تجهیزات بدنه ماشین آلات صنعتی,Body Equipment of Industrial Machines,body-equipment-of-industrial-machines,10109
10116,برچسب پوششی گوشی موبایل,Cover Sticker,cover-sticker,12
10117,تجهیزات ضدعفونی کننده,Sanitizing Devices,sanitizing-devices,5701
10118,جعبه کارت هدیه دیجی کالا,digikala box for gift card,box-for-digikala-gift-card,10061
10119,مکمل غذایی و ورزشی,Dietary and Sports supplements,dietary-and-sports-supplements,5702
10120,پروتئین,protein,protein,11195
10121,ویتامین‌ها و مواد معدنی,Vitamins-and-minerals,vitamins,11208
10122,مکمل کمک درمانی کودک,complementary therapy baby,complementary-therapy-baby,11202
10123,تاج گل,Wreath,wreath,10102
10124,دسته گل,Bunch of flowers,bunch-of-flowers,10102
10125,فینگر فود و پذیرایی,Finger Food,finger_food,8895
10126,فینگر فود,فینگر فود,fingerfood,10125
10127,لوازم جانبی دارت,Darts Accessories,darts-accessories,10676
10128,سرویس‌های اینترنت و سیم‌کارت,Internet Services,internet-services,5966
10129,لوازم جانبی ماسک تنفسی,Respiration Mask Accessories,respiration-mask-accessories,10698
10130,لوازم مصرفی دندانپزشکی,Dental-consumables,dental-consumables,11311
10132,سرویس اینترنت,Internet Service,internet-service,10128
10133,چنگ,Harp,harp,10630
10134,خوراکی و تخم مرغ شانسی,surprising food,random-food,8898
10135,چراغ موتور سیکلت,Motorcycle Light,motorcycle-light,8793
10136,پودر مخمل,Velvet Powder,velvet-powder,8113
10137,نقاشی و دست‌نوشته‌های هنری,Paint and calligraphy,paint-and-calligraphy,6451
10138,آیات و ادعیه کارتی,Card Prayers and Ayeh,card-prayers-and-ayeh,9014
10139,کنترلر گاز,Gas Controller,gas-controller,10075
10140,محافظ و آبگیر کنار سینک,Sink Cover,sink-cover,6274
10141,جعبه و تابلو برق,Electrical Box,electrical-box,10657
10142,دستگاه تولید بالشتک هوا,Air Cushion Machine,air-cushion-machine,8743
10143,کتاب چاپی غیر فارسی,Foreign Printed Books,foreign-printed-book,10486
10144,تجهیزات جانبی سمپاش,Sprayer Accessories,sprayer-accessories,10703
10145,آینه سرویس بهداشتی,Bathroom Mirror,bathroom-mirror,10656
10146,آفتابه,Pitcher,pitcher,10655
10147,جامسواکی,Toothbrush Holder,toothbrush-holder,10655
10150,قنادی,Fresh Pastry,fresh-pastry,8895
10151,شیرینی تر و خامه‌ای,شیرینی تر و خامه‌ای,fresh-sweet,10150
10152,روکش توالت فرنگی,Toilet Seat Cover,toilet-seat-cover,10285
10153,ساعت دست‌ساز,Handmade Clock,handmade-clock,6908
10154,پاک‌کننده و حلال چسب,Adhesive Remover,adhesive-remover,8113
